Run,geo_loc_name_country_continent,country,latitude,longitude,colour
SRR11125388,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960485,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183548,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126382,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960342,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960154,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960610,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183993,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183960,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125798,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126384,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960469,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960512,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125488,Oceania,Australia,-34.1273,150.7387,Australia
SRR11185260,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126505,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126032,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183857,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960175,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183318,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125726,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183596,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125221,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124853,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126413,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125676,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183351,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124809,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183401,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126158,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126479,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183896,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183982,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183485,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125057,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960272,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183952,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125892,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960215,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125631,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960442,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960145,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960334,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126281,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126369,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183468,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183362,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124669,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960355,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183897,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125887,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125745,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183554,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960448,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183376,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125405,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126051,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126200,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960419,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183914,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183489,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125957,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960584,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960496,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183756,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183308,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960216,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960525,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125097,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183872,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183941,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126164,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960294,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960098,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125696,Oceania,Australia,-34.1273,150.7387,Australia
SRR11185235,Oceania,Australia,-33.8832,151.2005,Australia
SRR8960126,Oceania,Australia,-33.8832,151.2005,Australia
SRR11124667,Oceania,Australia,-33.8832,151.2005,Australia
SRR11125187,Oceania,Australia,-33.8832,151.2005,Australia
SRR11125891,Oceania,Australia,-33.8832,151.2005,Australia
SRR11183922,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183998,Oceania,Australia,-33.8832,151.2005,Australia
SRR11125318,Oceania,Australia,-33.8832,151.2005,Australia
SRR8960541,Oceania,Australia,-33.8832,151.2005,Australia
SRR11124921,Oceania,Australia,-33.8832,151.2005,Australia
SRR11126033,Oceania,Australia,-33.8832,151.2005,Australia
SRR11126334,Oceania,Australia,-33.8832,151.2005,Australia
SRR11124923,Oceania,Australia,-33.8832,151.2005,Australia
SRR11126056,Oceania,Australia,-33.8832,151.2005,Australia
SRR11183632,Oceania,Australia,-33.8832,151.2005,Australia
SRR11125885,Oceania,Australia,-33.8832,151.2005,Australia
SRR11124762,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960328,Oceania,Australia,-34.1273,150.7387,Australia
SRR11184095,Oceania,Australia,-33.8832,151.2005,Australia
SRR11125352,Oceania,Australia,-33.8832,151.2005,Australia
SRR11183672,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125411,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125845,Oceania,Australia,-34.1273,150.7387,Australia
SRR11185225,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125454,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124891,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124805,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960402,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125638,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183462,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124964,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125758,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126355,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125959,Oceania,Australia,-34.1273,150.7387,Australia
SRR11184042,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960497,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960263,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125701,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183926,Oceania,Australia,-34.1273,150.7387,Australia
SRR11184106,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960292,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183674,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183881,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125170,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124798,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125925,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124733,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183680,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125687,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125974,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126245,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960505,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960397,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126540,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960169,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183438,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124689,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126289,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124944,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183690,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960150,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960515,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125005,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125189,Oceania,Australia,-34.1273,150.7387,Australia
SRR11184016,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960466,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124881,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183802,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960246,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960597,Oceania,Australia,-33.8832,151.2005,Australia
SRR11125218,Oceania,Australia,-33.8832,151.2005,Australia
SRR11126050,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960138,Oceania,Australia,-33.8832,151.2005,Australia
SRR11125555,Oceania,Australia,-33.8832,151.2005,Australia
SRR11126125,Oceania,Australia,-33.8832,151.2005,Australia
SRR11183310,Oceania,Australia,-33.8832,151.2005,Australia
SRR8960477,Oceania,Australia,-33.8832,151.2005,Australia
SRR11125353,Oceania,Australia,-33.8832,151.2005,Australia
SRR11125390,Oceania,Australia,-34.11,150.75,Australia
SRR11183647,Oceania,Australia,-34.11,150.75,Australia
SRR11124986,Oceania,Australia,-34.11,150.75,Australia
SRR11126481,Oceania,Australia,-34.11,150.75,Australia
SRR11126427,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960248,Oceania,Australia,-34.11,150.75,Australia
SRR8960447,Oceania,Australia,-34.11,150.75,Australia
SRR11183542,Oceania,Australia,-34.11,150.75,Australia
SRR11124826,Oceania,Australia,-34.11,150.75,Australia
SRR11125714,Oceania,Australia,-34.11,150.75,Australia
SRR11184114,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183532,Oceania,Australia,-34.1273,150.7387,Australia
SRR11184084,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183408,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126134,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125009,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960192,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960353,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960530,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183616,Oceania,Australia,-34.1273,150.7387,Australia
SRR11184073,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125278,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125229,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126326,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126135,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960103,Oceania,Australia,-34.1273,150.7387,Australia
SRR11184102,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960373,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960411,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183720,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960435,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125669,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960182,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960298,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125344,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125485,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125900,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960349,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125703,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183630,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183900,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960607,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960551,Oceania,Australia,-34.11,150.75,Australia
SRR8960608,Oceania,Australia,-34.11,150.75,Australia
SRR11124753,Oceania,Australia,-34.11,150.75,Australia
SRR8960615,Oceania,Australia,-34.11,150.75,Australia
SRR8960234,Oceania,Australia,-34.11,150.75,Australia
SRR11124785,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183457,Oceania,Australia,-34.11,150.75,Australia
SRR11125026,Oceania,Australia,-34.11,150.75,Australia
SRR11126329,Oceania,Australia,-34.11,150.75,Australia
SRR8960356,Oceania,Australia,-34.11,150.75,Australia
SRR8960451,Oceania,Australia,-34.11,150.75,Australia
SRR11126088,Oceania,Australia,-34.11,150.75,Australia
SRR11124945,Oceania,Australia,-34.11,150.75,Australia
SRR11126296,Oceania,Australia,-34.11,150.75,Australia
SRR11183405,Oceania,Australia,-34.11,150.75,Australia
SRR8960120,Oceania,Australia,-34.11,150.75,Australia
SRR8960441,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125419,Oceania,Australia,-34.11,150.75,Australia
SRR8960600,Oceania,Australia,-34.11,150.75,Australia
SRR11125791,Oceania,Australia,-34.11,150.75,Australia
SRR11183392,Oceania,Australia,-34.11,150.75,Australia
SRR11126524,Oceania,Australia,-34.11,150.75,Australia
SRR11125235,Oceania,Australia,-34.11,150.75,Australia
SRR8960106,Oceania,Australia,-34.11,150.75,Australia
SRR11126227,Oceania,Australia,-34.11,150.75,Australia
SRR11125963,Oceania,Australia,-34.11,150.75,Australia
SRR11126121,Oceania,Australia,-34.11,150.75,Australia
SRR11126432,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126353,Oceania,Australia,-34.11,150.75,Australia
SRR11184027,Oceania,Australia,-34.11,150.75,Australia
SRR11183679,Oceania,Australia,-34.11,150.75,Australia
SRR11183949,Oceania,Australia,-34.11,150.75,Australia
SRR8960510,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960310,Oceania,Australia,-34.1273,150.7387,Australia
SRR11185241,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125844,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183971,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960414,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183350,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183450,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960344,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126207,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124739,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183785,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124936,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125808,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960302,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183626,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960239,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183424,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126046,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126256,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125181,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183728,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124978,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960206,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183476,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125560,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183348,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960501,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960165,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960454,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125363,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126100,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126485,Oceania,Australia,-34.11,150.75,Australia
SRR11125684,Oceania,Australia,-34.11,150.75,Australia
SRR11126352,Oceania,Australia,-34.11,150.75,Australia
SRR8960542,Oceania,Australia,-34.11,150.75,Australia
SRR11125691,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960269,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125036,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124657,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960181,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183696,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125757,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126211,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960122,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183817,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960218,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125147,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960559,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125250,Oceania,Australia,-34.1273,150.7387,Australia
SRR11185232,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183667,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960361,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960230,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183531,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960500,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183850,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960481,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960196,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124987,Oceania,Australia,-34.1273,150.7387,Australia
SRR11184069,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960580,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960383,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183732,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125899,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183660,Oceania,Australia,-34.1273,150.7387,Australia
SRR11185256,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126511,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126437,Oceania,Australia,-34.1273,150.7387,Australia
SRR11184008,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960614,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125904,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960544,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183675,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960480,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960612,Oceania,Australia,-34.1273,150.7387,Australia
SRR11184049,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960594,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126350,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183921,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126275,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125432,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960374,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183396,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126494,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125159,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183796,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960371,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960574,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125368,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124688,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125534,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125263,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183845,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183980,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125793,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125386,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960460,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960148,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126003,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960511,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125175,Oceania,Australia,-34.1273,150.7387,Australia
SRR11184092,Oceania,Australia,-34.1273,150.7387,Australia
SRR11184039,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126153,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183369,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960291,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960260,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183403,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960547,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125439,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125771,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125849,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125497,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125702,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183775,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183461,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125739,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126251,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960259,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126145,Oceania,Australia,-34.1273,150.7387,Australia
SRR11184089,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124775,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960089,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125290,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960087,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124695,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125171,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126117,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126426,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183744,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126020,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125294,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126048,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126530,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960090,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125099,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125933,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960553,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125529,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124795,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183698,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960337,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960384,Oceania,Australia,-34.1273,150.7387,Australia
SRR11184047,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183360,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960141,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126230,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960517,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125303,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960117,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125177,Oceania,Australia,-34.1273,150.7387,Australia
SRR11184036,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960095,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126077,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960464,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125010,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125327,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183419,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960395,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125479,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126122,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126075,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960406,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125535,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124932,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960385,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183503,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125494,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125762,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183743,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124656,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960161,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960394,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183972,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183733,Oceania,Australia,-34.1273,150.7387,Australia
SRR11184028,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960380,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125672,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124710,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960471,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126501,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183466,Oceania,Australia,-34.1273,150.7387,Australia
SRR11185236,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183781,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126409,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183893,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960498,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183991,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126132,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126446,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125249,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183339,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125069,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125204,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183981,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183371,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183682,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960345,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124926,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125480,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960311,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960160,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960268,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124683,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960449,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960208,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125412,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125530,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960557,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183860,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126060,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183473,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125266,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126133,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125973,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125246,Oceania,Australia,-34.1273,150.7387,Australia
SRR11126495,Oceania,Australia,-34.1273,150.7387,Australia
SRR11125705,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183767,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124687,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960343,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960398,Oceania,Australia,-34.1273,150.7387,Australia
SRR11124959,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960167,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960598,Oceania,Australia,-34.1273,150.7387,Australia
